# Region type : patch inlet
# Faces  :    30
# Area   :    2.540000e-05
# Time        	areaAverage(p)	areaAverage(U)
0.061087      	-4.586080e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0613043     	-4.728440e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0615217     	-6.479575e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0617391     	-6.978807e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0619565     	-9.818075e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0621739     	-1.047588e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0623913     	-1.375678e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0626087     	-1.467576e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0628261     	-1.830135e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0630435     	-1.976669e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0632609     	-2.386009e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0634783     	-2.578758e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0636957     	-3.022359e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.063913      	-3.284251e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0641304     	-3.785322e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0643478     	-4.106894e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0645652     	-4.647156e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0647826     	-5.052682e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.065         	-5.594915e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0652083     	-6.053717e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0654167     	-6.552062e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0656159     	-7.034116e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0658152     	-7.481886e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0660145     	-7.958251e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0662043     	-8.397735e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0663941     	-8.720204e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0665744     	-9.103528e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0667547     	-9.394366e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.066935      	-9.729847e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0671052     	-9.952262e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0672755     	-1.020243e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0674458     	-1.032818e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0676161     	-1.049975e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0677864     	-1.059113e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0679445     	-1.063549e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0681026     	-1.069000e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0682607     	-1.068195e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0684188     	-1.061861e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0685769     	-1.055800e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0687351     	-1.051793e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0688932     	-1.034123e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0690513     	-1.019802e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0692094     	-1.009491e+01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0693675     	-9.894160e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0695256     	-9.677935e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0696838     	-9.530637e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0698419     	-9.301024e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.07          	-9.020617e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0701613     	-8.820157e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0703226     	-8.570593e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0704839     	-8.363499e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0706479     	-8.034756e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.070812      	-7.867864e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0709761     	-7.670594e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0711402     	-7.356107e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0713042     	-7.237966e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0714683     	-7.082669e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0716356     	-6.801467e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0718029     	-6.784182e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0719702     	-6.540973e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0721375     	-6.560546e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0723047     	-6.378385e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0724757     	-6.342811e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0726468     	-6.249332e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0728178     	-6.160937e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0729888     	-6.228820e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0731598     	-6.163039e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0733308     	-6.144421e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0735018     	-6.117412e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0736774     	-6.243669e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.073853      	-6.080521e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0740287     	-6.255639e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0742043     	-6.144164e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0743799     	-6.350804e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0745555     	-6.187385e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0747312     	-6.442680e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0749068     	-6.278264e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0750824     	-6.580814e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0752646     	-6.501138e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0754467     	-6.652780e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0756288     	-6.646721e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.075811      	-6.841790e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0759931     	-6.825108e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0761752     	-6.983364e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0763574     	-6.880983e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0765395     	-7.196846e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0767216     	-7.071450e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0769038     	-7.335086e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0770859     	-7.173845e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.077268      	-7.514483e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0774501     	-7.340559e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0776323     	-7.530077e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0778144     	-7.491592e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0779965     	-7.620995e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0781787     	-7.524964e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0783608     	-7.574678e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0785429     	-7.465106e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0787251     	-7.498000e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0789072     	-7.472386e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0790893     	-7.267003e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0792715     	-7.170076e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0794536     	-6.894677e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0796357     	-6.809483e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0798179     	-6.467663e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.08          	-6.150356e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0801961     	-5.851815e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0803962     	-5.394477e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0805962     	-4.929676e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0807963     	-4.325472e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0809964     	-3.770766e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0811965     	-3.047014e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0813966     	-2.467670e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0816014     	-1.766178e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0818062     	-1.090000e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0820111     	-4.381752e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0822159     	8.607309e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0824208     	4.993199e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0826256     	8.475505e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0828305     	1.120858e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0830353     	1.264211e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0832402     	1.278838e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.083445      	1.266947e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0836564     	9.541132e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0838679     	7.055607e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0840794     	3.065485e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0842908     	-1.973063e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0845023     	-5.191202e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0847137     	-7.822270e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0849252     	-1.171883e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0851366     	-1.332911e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0853481     	-1.647956e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0855595     	-1.590203e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.085771      	-1.679191e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0859824     	-1.444183e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0861939     	-1.311616e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0864053     	-9.011294e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0866168     	-5.789116e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0868282     	8.479562e-03	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0870397     	4.837754e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0872511     	1.081254e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0874626     	1.654546e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.087674      	2.259843e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0878855     	2.830332e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0880969     	3.398327e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0883084     	3.858795e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0885198     	4.247601e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0887313     	4.620604e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0889427     	4.868929e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0891542     	5.027029e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0893656     	5.064135e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0895771     	4.986176e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0897885     	4.800059e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.09          	4.518187e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0902128     	4.129107e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0904255     	3.677695e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0906383     	3.149469e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0908511     	2.631655e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0910638     	2.080020e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0912766     	1.580632e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0914894     	1.095023e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0917021     	6.580758e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0919149     	3.061700e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0921277     	-2.885231e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0923404     	-2.361955e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0925532     	-4.515063e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.092766      	-5.540509e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0929787     	-6.436650e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0931915     	-6.784810e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0934043     	-6.823286e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.093617      	-6.590354e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0938298     	-6.833804e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0940426     	-5.790655e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0942553     	-5.649197e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0944681     	-4.662041e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0946809     	-4.918059e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0948936     	-3.691789e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0951064     	-4.034252e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0953191     	-2.821381e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0955319     	-2.744012e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0957447     	-1.898380e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0959574     	-1.796962e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0961702     	-1.052548e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.096383      	-1.086491e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0965957     	-3.760534e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0968085     	-5.074298e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0970213     	-9.206930e-03	(1.000000e+01 0.000000e+00 0.000000e+00)
0.097234      	-5.436031e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0974468     	-2.400230e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0976596     	-1.175751e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0978723     	-1.158612e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0980851     	-2.598405e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0982979     	-2.902422e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0985106     	-4.859548e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0987234     	-5.525905e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0989362     	-7.919977e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0991489     	-9.701981e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0993617     	-1.221289e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0995745     	-1.512336e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.0997872     	-1.840271e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1           	-2.203539e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.100217      	-2.632337e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.100435      	-3.111912e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.100652      	-3.675663e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.10087       	-4.204241e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.101087      	-4.937985e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.101304      	-5.513674e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.101511      	-6.242769e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.101709      	-6.805225e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.101902      	-7.430355e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.102086      	-7.876422e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.102266      	-8.370187e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.102437      	-8.653095e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.102605      	-8.927216e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.102774      	-9.116211e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.102938      	-9.194775e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.103098      	-9.213919e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.103255      	-9.120656e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.103412      	-9.022200e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.103565      	-8.820611e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.103718      	-8.590091e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.103872      	-8.308151e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.104025      	-8.037504e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.104178      	-7.628910e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.104331      	-7.283443e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.10448       	-6.935005e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.10463       	-6.597498e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.104779      	-6.147421e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.104928      	-5.811045e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.105077      	-5.464220e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.105226      	-5.102306e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.10538       	-4.642616e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.105534      	-4.361433e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.105688      	-3.964907e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.105842      	-3.606821e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.105996      	-3.245392e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.10615       	-2.915634e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.106304      	-2.687633e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.106458      	-2.231361e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.106612      	-2.046880e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.106774      	-1.624898e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.106935      	-1.432286e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.107096      	-9.692876e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.107258      	-7.623962e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.107419      	-4.930711e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.10758       	-1.346962e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.107741      	3.679165e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.107903      	3.042507e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.108064      	5.360836e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.108225      	7.610387e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.108387      	9.095329e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.108548      	1.160252e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.108709      	1.349453e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.108871      	1.582245e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.109032      	1.801909e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.109193      	2.006234e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.109355      	2.223274e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.109516      	2.343292e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.109677      	2.641360e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.109839      	2.662515e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.11          	2.849965e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.110179      	2.887010e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.11036       	3.055331e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.110542      	3.058643e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.110724      	3.241616e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.110906      	3.163571e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.111092      	3.254171e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.111277      	3.185542e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.111463      	3.168730e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.111648      	3.046756e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.111834      	2.943048e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.11202       	2.705793e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.11221       	2.507106e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.1124        	2.180696e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.11259       	1.854507e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.11278       	1.443983e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.11297       	1.007324e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.11316       	4.740804e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.11335       	2.182694e-02	(1.000000e+01 0.000000e+00 0.000000e+00)
0.11354       	-5.744806e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.11373       	-1.139190e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.113926      	-1.739049e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.114122      	-2.290154e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.114318      	-2.907063e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.114513      	-3.409697e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.114709      	-3.895020e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.114905      	-4.448912e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.115101      	-4.836657e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.115297      	-5.313422e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.115493      	-5.676272e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.115689      	-6.056774e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.115885      	-6.351446e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.116081      	-6.598770e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.116277      	-6.852586e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.116473      	-6.970225e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.116669      	-7.064033e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.116865      	-7.123645e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.117061      	-7.143987e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.117257      	-7.066783e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.117453      	-7.006256e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.117649      	-6.893265e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.117845      	-6.832029e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.118041      	-6.607779e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.118236      	-6.495402e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.118432      	-6.250850e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.118628      	-6.122638e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.118824      	-5.835870e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.11902       	-5.627708e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.119216      	-5.317202e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.119412      	-5.072328e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.119608      	-4.708182e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.119804      	-4.369871e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.12          	-3.994445e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.120204      	-3.649009e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.120408      	-3.211293e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.120612      	-2.743519e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.120821      	-2.278957e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.121029      	-1.843089e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.121238      	-1.288018e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.121447      	-7.968387e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.121655      	-2.631688e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.121864      	2.794165e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.122073      	7.662866e-01	(1.000000e+01 0.000000e+00 0.000000e+00)
0.122281      	1.366293e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.12249       	1.773484e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.122698      	2.295171e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.122907      	2.641132e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.123116      	3.039833e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.123324      	3.244068e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.123533      	3.505508e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.123741      	3.631745e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.12395       	3.697638e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.124159      	3.645801e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.124367      	3.528594e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.124576      	3.300169e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.124785      	3.028599e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.124993      	2.664715e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
0.125202      	2.272018e+00	(1.000000e+01 0.000000e+00 0.000000e+00)
